202,78,383,64,85,243,612,286,534,60,193,342,601,151,273,309,316,326,305,590
203,376,741,283,248,557,680,212,83,183,337,39,352,253,98,515,362,604,555,197
204,898,108,746,481,45,344,70,196,320,16,466,457,439,293,366,529,65,527,244
205,461,212,376,24,784,604,209,183,472,98,283,44,607,441,180,253,181,362,892
206,697,336,763,141,476,544,559,75,258,580,366,230,827,196,823,194,492,323,484
207,738,728,886,651,756,584,333,776,354,739,751,890,182,759,673,844,838,389,762
208,870,350,74,646,741,68,286,270,884,403,424,816,197,427,219,337,306,757,546
209,472,892,885,352,784,253,730,391,535,126,37,117,403,723,741,11,21,663,44
210,179,505,99,126,92,819,11,664,507,125,209,120,410,524,214,284,489,535,172
211,343,370,264,382,267,280,106,421,470,774,150,266,576,381,312,433,277,217,124
212,461,283,607,829,376,205,337,248,180,424,622,604,741,51,362,50,24,56,309
213,774,382,217,467,801,312,528,277,370,280,435,294,433,449,195,324,381,13,470
214,658,664,524,179,730,671,210,744,369,99,92,11,843,244,255,101,321,126,317
215,52,713,507,482,504,170,287,244,408,143,438,101,664,214,524,67,501,398,307
216,552,669,724,140,667,311,115,592,760,72,717,653,633,594,420,860,665,171,834
217,280,312,294,370,774,435,528,433,467,382,191,150,343,277,213,245,418,328,576
218,270,427,757,135,350,153,111,508,233,479,40,68,208,237,524,222,816,729,255
219,426,480,612,68,208,337,122,816,179,546,270,345,99,111,283,197,884,63,305
220,714,547,668,788,144,573,581,864,569,542,131,702,865,598,567,838,849,754,716
221,854,697,336,356,570,59,670,476,287,899,307,320,204,495,353,295,823,466,102
222,338,500,267,590,124,377,440,659,692,372,266,479,783,60,343,189,502,242,269
223,18,136,330,889,142,445,614,455,620,16,781,196,17,494,372,484,70,506,79
224,146,559,67,518,250,141,6,357,519,221,438,172,823,194,101,139,854,278,176
225,70,527,323,281,223,293,366,529,79,229,897,247,481,196,90,155,676,228,320
226,6,675,517,599,155,234,562,4,614,263,625,455,17,360,518,344,330,534,484
227,211,264,266,343,381,590,106,470,506,523,239,191,338,576,372,597,267,781,458
228,70,466,323,281,378,898,192,336,293,366,59,302,204,676,155,320,746,356,225
229,225,336,192,366,281,323,196,763,481,492,320,206,527,529,223,228,90,344,293
230,544,110,449,454,196,142,867,206,366,517,116,492,258,625,252,223,195,801,614
231,62,385,543,327,619,225,887,76,638,20,392,455,704,90,375,527,223,148,229
232,477,299,507,431,870,426,176,646,413,67,306,278,397,427,53,346,314,504,741
233,508,723,524,870,521,347,163,54,240,350,153,255,179,462,398,408,73,783,99
234,455,729,440,625,226,675,344,7,484,614,711,517,263,431,590,323,445,313,4
235,51,87,29,548,88,86,36,657,180,167,80,91,187,442,561,358,829,703,260
236,521,369,11,671,723,681,508,393,524,208,255,214,126,209,501,163,730,233,210
237,326,816,3,270,524,197,400,286,255,40,68,612,426,74,537,344,874,338,208
238,138,420,115,877,80,795,800,566,361,831,564,86,472,669,531,804,784,589,699
239,191,94,433,217,576,312,774,435,280,528,343,294,370,418,213,195,150,211,277
240,462,870,401,534,85,675,874,286,783,494,73,202,99,816,165,63,757,82,263
241,327,20,385,459,619,62,32,76,543,392,54,403,691,145,831,887,163,263,621
242,341,384,185,889,783,222,17,66,163,440,534,313,263,120,330,799,223,599,462
243,816,202,286,612,480,305,326,78,310,400,401,63,270,68,193,534,151,601,240
244,101,658,438,96,204,524,369,501,82,120,464,681,664,108,457,307,47,168,746
245,294,435,217,328,774,301,418,528,280,312,150,433,467,370,486,421,615,213,576
246,412,166,726,557,894,39,164,679,248,406,314,253,741,122,83,203,511,426,514
247,436,155,330,625,323,455,116,225,336,7,65,484,223,517,466,366,711,763,258
248,741,197,283,337,546,253,400,68,270,183,63,39,424,870,426,51,304,612,208
249,5,472,209,441,80,730,44,512,885,784,34,21,362,283,92,535,892,11,403
250,559,823,65,141,75,93,527,562,854,344,519,6,366,336,194,67,114,298,466
251,48,309,161,104,741,103,396,662,35,122,68,814,648,434,304,27,391,622,832
252,454,763,26,614,110,625,258,119,230,116,449,534,517,79,330,142,206,196,4
253,771,741,663,209,664,197,410,183,679,248,317,83,67,337,125,39,515,68,283
254,67,403,512,423,321,122,398,179,391,284,664,477,317,101,37,410,601,525,82
255,481,524,17,179,120,16,508,344,11,484,66,898,494,293,237,204,469,65,163
256,879,617,171,567,737,551,41,629,877,565,662,716,672,669,674,451,817,760,665
257,800,705,879,617,877,674,693,551,808,660,691,171,831,760,678,564,539,698,647
258,468,110,366,196,466,697,302,75,192,496,580,492,404,763,323,247,228,206,155
259,664,556,101,475,215,441,321,499,423,819,730,403,515,621,438,54,507,141,67
260,868,461,86,80,564,337,180,362,311,205,88,34,594,36,115,87,51,784,859
261,158,588,88,483,87,379,105,446,814,29,644,303,531,448,680,589,875,648,91
262,41,583,665,171,617,669,256,662,837,451,551,565,737,647,140,716,778,653,629
263,439,675,299,179,313,330,120,625,469,484,462,517,436,99,17,90,344,748,226
264,211,106,343,266,267,382,191,470,520,227,433,576,421,124,372,506,13,445,436
265,656,795,190,115,753,717,684,868,531,552,592,623,818,86,279,633,825,760,772
266,124,343,590,338,523,479,470,188,458,331,421,387,211,222,440,500,576,312,280
267,338,500,222,211,124,377,421,440,458,266,331,743,71,9,502,470,796,343,387
268,545,356,399,293,75,143,149,185,250,527,621,59,163,65,428,823,496,854,670
269,60,331,659,193,78,692,590,200,383,474,458,202,409,470,343,372,599,381,781
270,816,400,68,286,197,427,870,757,135,237,306,326,741,310,401,424,40,646,208
271,497,19,174,757,0,416,601,85,197,253,741,348,309,306,310,427,105,612,151
272,312,418,370,217,277,435,343,280,433,421,774,576,294,150,528,301,382,124,9
273,401,85,202,316,151,270,757,424,167,286,383,103,342,816,78,427,23,135,309
274,748,827,330,544,4,484,518,146,559,6,614,223,93,599,155,230,17,336,625
275,322,126,873,761,92,172,507,511,410,101,100,894,406,398,11,52,694,833,664
276,129,173,814,538,569,810,878,853,790,765,567,678,539,660,733,289,806,883,838
277,528,13,343,418,301,774,312,150,370,421,280,440,328,467,433,142,9,217,195
278,67,93,601,299,534,194,48,114,395,145,176,284,326,597,108,305,431,64,622
279,623,721,703,594,875,564,859,699,795,724,592,553,880,589,115,552,861,817,760
280,370,217,150,433,435,312,421,343,294,528,576,774,418,277,812,486,371,33,467
281,70,323,378,336,225,228,484,325,455,223,320,293,481,79,466,366,344,614,90
282,589,662,661,648,834,693,586,171,767,814,169,569,647,703,131,644,769,650,760
283,424,248,63,741,362,68,51,546,197,50,337,39,400,870,306,286,183,212,56
284,68,398,601,122,870,884,426,67,179,92,477,40,168,427,125,507,126,413,524
285,296,601,103,537,870,286,391,431,310,874,556,145,757,67,51,299,326,309,452
286,326,400,816,270,243,202,151,197,63,68,305,424,103,612,870,432,310,383,208
287,102,899,170,854,495,65,807,293,143,307,697,221,670,59,336,356,295,250,281
288,472,49,784,180,892,443,442,829,44,747,461,107,209,362,205,283,5,36,86
289,822,333,276,173,678,769,846,533,838,569,738,728,765,290,844,650,639,129,878
290,846,173,720,878,129,700,765,733,849,810,569,769,890,883,788,838,639,876,649
291,641,125,410,411,870,210,663,68,352,84,892,83,472,885,126,727,209,515,894
292,607,283,50,212,622,376,741,253,51,107,56,348,750,205,405,424,848,604,560
293,185,108,65,527,676,70,484,529,143,621,344,545,481,399,534,102,225,898,320
294,370,435,217,774,280,418,312,328,528,433,343,150,245,301,576,467,421,277,486
295,143,570,8,495,670,545,293,854,307,102,356,228,746,399,526,807,697,160,108
296,431,477,364,874,391,109,599,341,434,403,783,885,729,298,145,93,413,4,37
297,634,352,727,548,98,515,472,209,741,885,813,761,747,117,51,37,646,44,680
298,123,194,431,93,534,625,599,360,65,874,112,562,226,250,108,559,6,99,145
299,431,263,313,67,436,729,477,93,462,108,346,179,874,870,99,293,65,278,344
300,433,382,280,343,528,150,227,370,421,418,217,576,458,312,277,124,294,470,435
301,328,418,277,294,433,370,774,142,13,217,528,245,435,280,725,421,615,467,324
302,366,492,697,258,155,228,854,516,378,468,466,526,898,192,196,357,323,108,336
303,443,158,105,483,86,50,379,784,376,29,442,88,446,271,680,757,741,87,174
304,427,270,816,197,68,397,248,477,400,870,103,85,757,741,413,306,122,424,40
305,197,816,612,68,286,243,400,534,202,74,326,870,193,601,151,103,63,590,424
306,197,870,757,74,427,400,270,884,816,68,612,85,310,122,452,283,337,326,286
307,10,102,143,854,606,621,670,438,807,295,320,823,8,47,899,293,545,287,108
308,877,115,257,800,171,760,795,629,633,662,623,653,420,669,564,256,808,879,831
309,85,202,601,197,326,757,612,310,63,286,151,816,306,103,622,243,51,434,427
310,757,85,68,243,816,612,601,286,270,197,306,326,202,309,432,625,69,400,135
311,115,724,552,592,594,216,72,564,859,795,772,589,760,669,825,834,818,561,420
312,217,435,280,343,294,370,774,576,528,433,418,277,150,801,191,615,421,381,371
313,341,263,625,65,93,729,299,185,874,330,344,783,108,484,534,436,130,431,600
314,679,511,752,408,67,93,398,713,117,299,403,477,507,741,413,415,52,101,11
315,461,735,260,205,607,39,376,24,140,412,248,253,791,563,760,72,557,212,817
316,151,167,202,273,383,78,85,479,286,266,270,409,590,342,372,659,23,655,474
317,664,524,410,73,507,11,452,92,67,253,885,40,408,172,403,101,179,120,398
318,47,344,681,108,10,439,143,204,527,163,529,438,469,746,457,867,676,534,263
319,813,663,83,117,408,209,37,679,515,747,472,42,186,44,726,98,761,741,253
320,323,204,293,481,457,281,378,349,344,898,70,746,466,529,336,228,307,366,196
321,723,82,120,163,403,439,101,606,108,399,66,179,417,664,423,126,730,438,67
322,406,819,172,275,507,355,126,694,664,92,417,410,210,761,671,170,179,482,505
323,466,455,484,281,366,344,228,155,225,320,336,79,70,898,330,378,481,763,518
324,774,328,725,213,277,301,615,142,13,382,528,217,294,195,467,370,312,801,94
325,484,481,336,281,867,706,375,544,293,745,320,827,457,344,90,225,323,357,70
326,286,237,874,193,74,816,534,27,601,612,103,243,502,202,60,870,270,309,372
327,62,619,385,241,76,231,392,459,20,543,638,330,263,887,145,32,445,600,579
328,301,418,294,277,528,774,435,725,245,217,370,324,615,433,312,486,195,280,334
329,82,441,885,408,797,117,96,462,84,472,209,870,515,73,369,244,610,380,646
330,599,93,145,223,625,17,136,445,263,484,4,517,341,874,436,155,65,614,562
331,46,470,201,343,812,269,421,576,498,371,418,857,280,150,312,25,500,266,60
332,101,415,67,556,403,482,726,21,425,525,664,314,22,438,250,417,501,141,505
333,584,739,751,789,793,673,354,558,776,890,651,759,844,886,882,845,762,389,838
334,25,328,195,801,46,486,201,418,301,388,312,615,435,498,433,294,774,245,213
335,566,632,361,80,420,34,690,821,633,491,831,260,98,308,238,684,669,512,760
336,378,323,366,281,155,484,344,544,325,206,228,697,854,827,481,476,293,559,518
337,348,197,741,248,183,39,884,122,283,546,306,604,208,400,83,253,219,68,270
338,222,590,267,266,124,372,502,343,692,534,381,33,743,500,135,440,60,269,659
339,687,787,831,647,20,602,806,161,613,276,129,385,619,543,662,32,803,691,876
340,406,726,322,664,515,415,101,444,172,275,482,511,253,410,98,819,122,332,761
341,599,313,889,534,874,729,17,372,494,520,4,397,625,330,200,136,109,675,145
342,202,78,326,612,63,193,590,383,534,372,273,286,601,60,243,597,305,513,338
343,576,421,280,150,312,370,277,433,124,294,418,470,381,217,266,440,331,435,774
344,469,65,481,17,323,484,559,93,204,234,293,431,263,729,179,71,527,464,313
345,112,219,101,67,99,194,82,125,209,298,96,120,210,395,819,108,610,480,403
346,93,299,397,874,65,431,53,477,64,434,344,403,263,67,7,469,114,145,313
347,233,163,723,208,54,393,185,168,508,293,126,369,108,143,179,524,783,606,840
348,337,546,197,884,741,604,39,306,283,405,56,270,248,601,253,816,679,51,208
349,47,670,293,850,320,529,898,204,70,676,228,344,160,281,746,336,378,108,375
